,Deep learning of multifractal attributes from motor imagery induced EEG,2014,Li & Cichocki,International Conference on Neural Information Processing,,"Riken, Japan",8,,Classification of EEG signals,BCI,Active,Motor imagery,Improve SOTA,Use DAE + DNN on multifractal features for Motor Imagery,Motor Imagery,N/M,,N/M,No,Motor Imagery,Internal Recordings,Private,3,14,N/M,"4 sessions x 15 trials x 4s
per subject",Offline,,"1) Notch Filter: 50Hz
2) Multifractral Feature Extraction",No,"Multifractal Features 
(based on wavelet leaders)
Discrete Wavelet Transform",,N/M,,N/M,DAE + DNN,,Using Stacked DAE to learn initial weights for (FC) DNN,N/M,Yes,12,"SDAE: 3
DNN (FC): 3",Sigmoid,N/M,2,"Left Hand
Right Hand",2,N/M,Stacked DAE layers are trained sequentially with a stop criterion of 30 epochs. Then DNN is fine-tuned in a supervised way with a stop of 50 epochs,N/M,"SDAE LR: 0.5
DNN: LR: 0.2",SDAE: 75,N/M,N/M,MSE,Intra,N/M,N/M,,Accuracy,accuracy,N/M,,N/M,"S1: 90.93 | 85.87 | 93.07
S2: 57.60 51.47 70.93
S3: 63.20 68.27 83.47",N/M,,N/M,N/M,"We explored multifractal attributes for motor imagery EEG, and found that characte- ristics of multifractal spectrum D(h) and the statistics cp based on cumulants are dif- ferent between left and right motor imageries. Then, a deep network was built to learn the extracted multifractal attributes.",N/M,No,N/A,No,---,,Yannick,[TBD],,Li2014
,EEG-based emotion recognition using deep learning network with principal component based covariate shift adaptation,2014,"Jirayucharoensak, Pan-Ngum & Israsena",The Scientific World Journal,No,Chulalongkorn University,10,,Classification of EEG signals,Monitoring,Affective,TBD,Improve state-of-the-art,,Emotion Classification on DEAP ,Discover unknown feature correlation between input,,N/M,No,PSD,DEAP,Public,32,32,512Hz,N/M*,,,1) Downsampling to 128Hz,No,PSD,,"1) Subtract baseline
2) Rescale to [0.1,0.9]",,N/M,Stacked autoencoder + MLP,,Stacked autoencoder layers are used for feature extraction. Two softmax layers are used: one for arousal classification and other for valence,N/M,Yes,230 x 1,3,N/M*,L2,,,3,N/M,"Stacked autoencoder layers are trained sequentially for 400 iterations, then the softmax layer is trained for 100 iterations. At last, the whole model is fine-tuned for 200 iterations. ",L-BFGS,N/M,N/M,N/M*,No,MSE,,Leave-one-subject-out,N/M,,Accuracy,accuracy,CPU with RAM 8 GB,,20-25 minutes,"In terms of average accuracy, the model with PCA + covariate shift adaption performed better then the other proposed models and the two baselines for both arousal and valence.",SVM and Naive Bayes,,,No,"The covariate shift adaptation is able to handle nonstationary on EEG signals, but high variability across subjects is still an issue.","""One of the major limitations for performing EEG-based emotion recognition algorithm is dealing with the problem of intersubject variations in their EEG signals""",No,N/A,No,I like the covariate-shift adaptation idea. It would be nice to have something like this in a layer/weight/batch-normalization style. ,,Isabela,[TBD],,Jirayucharoensak2014
,A deep learning method for classification of EEG data based on motor imagery,2014,"An, Kuang, Guo, Zhao & He",International Conference on Intelligent Computing in Bioinformatics,,"Tongji University, Shanghai, China",8,,Classification of EEG signals,BCI,Active,TBD,Improve SOTA,Use DBN + Ada-boost for Motor Imagery,Motor Imagery,DBN can learn the advanced abstract representation from unlabeled data.,,N/M,No,Motor Imagery,Internal Recordings,Private,4,1,250,"30 LH + 30 RH
per subject",Offline,,"1) EOG artifact removal (Neuroscan)
2) Band-pass filter: 8 - 30Hz  (elliptic filter)",Yes,"PSD
(FFT)",,N/M,,Neuroscan,"DBN
+ Ada-boost",,"Single Channel
Tested [4-16] layers. 8-9 layers give the best performances",N/M,Yes,N/M,8,Sigmoid,N/M,2,"Left Hand
Right Hand","N/M
(2 ?)",N/M,Contrastive Divergence (CD),N/M,"LR: 0.07
Weight Decay: 0.002
Momentum: 0.5",N/M,N/M,N/M,N/M,Intra,"Yes
(no detail)",Train: 20 / 60,,Accuracy,accuracy,N/M,,N/M,"With 8 Layers for the 4 sujbects:
85% 65% 77% 95%",SVM,,N/M,No,"Our study suggests that DBN has great potential to be a powerful tool for the BCI research. For the next stage, we’ll try to employ this algorithm into classification of Multi-class based on EEG data, and merge more channels in order to take full use of the EEG data information to achieve better recognition results.",N/M,No,N/A,No,---,,Yannick,[TBD],,An2014
,Single-trial classification of ERPs in rapid serial visual presentation tasks using supervised spatial filtering,2014,"Cecotti, Eckstein & Giesbecht",IEEE Transactions on Neural Networks and Learning Systems,,"University of California, Santa Barbara, USA
University of Ulster, UK",13,,Classification of EEG signals,BCI,Reactive,TBD,Improve SOTA,Use CNN with training based on the maximization of the AUC for single-trial detection of ERP in three RSVP tasks.,RSVP,CNN's first layer act as a spatial filter,,Biosemi,No,RSVP,Internal Recordings,Private,8 + 10,32,512,12000 + 10000 + 4000,Offline,,"1) Band-pass filter: 1 - 10.66Hz
2) Downsampled to 32Hz",No,Raw EEG,,N/M,,C++,CNN,,"Different Combinasions of 
Spatial Filter + Classifier
SP: xDAWN, CSP, CNN
Classifier: BLDA, MLP, SVM","Spatially, could (should) be stationary",No,"4 x 26 = 104
(channels x time points)",2,"Sigmoid
Hyperbolic Tan (L1)
Logistic (L2, Lout)",N/M,2,"Target
Non-Target",2,"4414 to 33402
(depending on the model)",N/M,N/M,N/M,N/M,N/M,N/M,"Max AUC
Min MSE",Intra,5-Fold CV,"N/M
(TBC)",,AUC,AUC,N/M,,N/M,"                            CNN | xDAWN | CSP | T
[AUC] Exp #1 (MLP): 0.932 | 0.910 | 0.822 | 0.917
[AUC] Exp #2 (MLP): 0.845 | 0.865 | 0.720 | 0.809
[AUC] Exp #2 (MLP): 0.816 | 0.845 | 0.728 | 0.810","SVM
Baysian LDA",,"Yes
(Friedman’s test, Wilcoxon sign rank test, t-test, Anova)",No,"After Wilcoxon sign rank tests, CNN was the best preprocessing step, followed successively by xDAWN, the absence of spatial filtering, and CSP ( p < 10e − 4). For classifiers, MLP was better than both SVM (p < 10e−5) and BLDA (p < 10e − 5), and there was no difference between SVM and BLDA.",N/M,No,N/A,No,In depth on spatial filtering. Good paper for that. Stays high-level for deep learning stuff however. They had 3 experiments and good comparison with SOTA spatial filtering and classifier.,,Yannick,[TBD],,[TBD]
,Using convolutional neural networks to recognize rhythm stimuli from EEG recordings,2014,"Stober, Cameron & Grahn",Advances in Neural Information Processing Systems,No,Western University,9,,Classification of EEG signals,Music semantics,Personal trait/attribute,,"Classify 24 different rhythmic stimuli 
(and identify West vs East population)",Use DNN to a 24-classes classification task,Rhythmic stimili,Shown good results in fMRI and limited cases in EEG,,Grass EEG,No,None,Internal Recordings,Private,13,14,400Hz,"12 rhythms * (32s + 4s) 
(4s in between)
per subject",Offline,,1) Removed bad channels for each subject,No,Raw EEG and spectrum,,N/A,,"Theano
Pylearn2
Spearmint",CNN,,Used a DLSVM output layer,N/M,Yes,"33x49
45x49",Conv: 1 and 2,ReLU,Dropout,24,Different Stimuli,24,N/M,N/M,SGD + Momentum,"lr: [0.001, 0.01]
lr decay: [1, 1.1]",100,Bayesian optimization,N/M,Hinge loss,Intra,Train-validation-test,N/M,,"Accuracy
mean reciprocal rank","accuracy, mean reciprocal rank",Tesla C2075 and a Quadro 2000.,,< 48h,"Mean Accuracy - 24 Classes: 24.4% (Chance = 4.17%)
Mean Accuracy - 2 Classes: 77.2% (Chance = 50%)
Proposed method in all configurations outperformed the baseline. 
CNNs with a single layer were as good as CNNs with 2 layers. ",SVM,Traditional pipeline,No,No,"""The results reported here still need to be taken with a grain of salt. Because of the study design, there is only one trial session (of 32 seconds) per stimulus for each subject. Thus, there is the chance that the neural networks learned to identify the individual trials and not the stimuli based on artifacts in the recordings that only occurred sporadically throughout the experiment.""",Only a single trial per stimuli,Yes,GitHub,Yes,---,,Isabela,Yannick,,[TBD]
,Deep Belief Networks used on High Resolution Multichannel Electroencephalography Data for Seizure Detection,2014,"Turner, Page, Mohsenin & Oates",AAAI Spring Symposium,Yes,"University of Maryland, Baltimore County",7,,Classification of EEG signals,Clinical,Epilepsy,TBD,Improve State of the Art,Use DBN for Seizure Prediction,"Ongoing EEG recording, with and without seizures.",Ubiquitous bio-sensing for personalized health monitoring is slowly becoming a reality,,N/M,No,Seizures,CHB-MIT,Public,10/22,23,256,"N/M
(see dataset paper)",,,None,No,"Area, Normalized Decay, Line Length, Mean Energy, Average Peak Amplitude, Average Valley Amplitude, Normalized Peak Number, Peak Variation, Root Mean Square",,z-score,,Theano,DBN,,N/M,Layered learning approaches such as DBN excel in such context,Yes,"23 x 9
(channels x features)","2
(500 nodes)",N/M,N/M,,,"2
(seizure, non-seizure)",N/M,"Training deep belief networks is best done one layer at a time, in a layerwise manner (Bengio et al. 2007).
After the pretraining process of abstraction was completed (without the usage of class la- bels), the logistic regression layer was trained in the finetun- ing process. 16 iterations of finetuning were completed, with a learning rate α = .1",N/M,"lr: 0.001
25 epochs",N/M,N/M,N/M,N/M,,10-Fold CV,"Train: 71.4%
Valid: 14.2% 
Test:14.2%",,"Precision
Recall
F-Measure (F1)","precision, recall, f1-score","Dell Precision M4700
Intel i7-3940XM
16 GB 
 NVIDIA Quadro K2000M",,N/M,(check graphs for each patients - no results in numbers...),"KNN
SVM
Log. Reg.",,,No,"Dealing in the domain of using models of other patients to represent a different patient being tested upon (as was the case in the leave one out training and in real situations), deep belief networks often outperformed the logistic regression algorithm using the same feature set.","Although these are good numbers, it may not always be feasible to have hours of trained data about a patient to use as a model. The more realistic clinical study is the study, where the patients tests were done without any previous knowledge of the patient being tested on.",No,N/A,No,-,,Yannick,[TBD],,Turner2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Affective state recognition from EEG with deep belief networks,2013,"Li, Li, Zhang, Zhang",IEEE International Conference on Bioinformatics and Biomedicine,,"State University of New York at Buffalo
Beijing University of Technology",6,,Classification of EEG signals,Monitoring,Affective,TBD,Improve State of the Art,,"Emotion Classification on DEAP 
(Like or Dislike video)",,,N/M*,No,PSD,DEAP,Public,32,32,[DEAP],N/M*,,,"Same as DEAP:
1) Re-reference Common Avg.
2) Downsampled to 256Hz
3) High-Pass Filter: 2Hz
4) Eye artifacts removed with EEGLab AAR",,"PSD?
",,,,N/M*,DBN + RBM,,"DBN for channel selection
then RBM for prediction",,Yes,,,,,,,"2
Like or Dislike",N/M*,,N/M*,,,,No,N/M*,,N/M*,,,AUC,AUC,,,N/M*,~75%,"SVM,  PCA + SVM, SVM + Fisher, PCA + Fisher + SVM, DBN + Fisher + RBM",,,,"Moreover, to handle the small sample problem, the proposed method utilizes the DBN to reduce the dimensionality of the data in each channel while preserving their characteristics.",,No,N/A,Yes,Try to coin: Supervised DBN based Affective State Recognition (SDA) model,,Yannick,[TBD],,Li2013
,Automated Classification of L/R Hand Movement EEG Signals using Advanced Feature Extraction and Machine Learning,2013,"Alomari, Samaha & AlKamha",Arxiv,Yes,"Applied Science University, Jordan",6,,Classification of EEG signals,BCI,Active,TBD,Improve State of the Art,Use NN and SVM for BCI-MI,Motor Imagery (eegmmidb),None,,"N/M
(see eegmmidb info)",No,Motor Imagery,eegmmidb,Public,"6
(out of 108)","8
(out of 64)","N/M
(see eegmmidb info)","6x3x2 min
(subjects x sessions x time)",Offline,,"1) Band-pass filter: 0.5 to 90Hz
2) Notch filer: 50Hz
3) AAR - Artifact Removal Toolbox (EEGLAB)
4) Epoching
5) IIR Band-pass filter: 8 to 30Hz",Yes,"Power, Mean, Energy, Type, Side",,N/M,,"EEGLAB
MATLAB",NN,,N/M,N/M,No,108x26,"[3 - 15]
Best 4",N/M,N/M,2,"Left
Right",2,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,Intra,N/M,N/M,,Accuracy,accuracy,N/M,,N/M,89.8 %,SVM (97.1%),,N/M,N/M,"Our methodology is not the best, but is somewhat a simplified efficient one that satisfies the needs for researchers in field of neuroscience.

(wow... :/)",N/M,No,N/A,No,Very ordinary paper...,,Yannick,[TBD],,Alomari2013
,Energy Distribution of EEG Signals: EEG Signal Wavelet-Neural Network Classifier,2013,"Omerhodzic, Avdakovic, Nuhanovic & Dizdarevic",Arxiv,Yes,"Clinical Center University of Sarajevo, Bosnia
University of Tuzla, Bosnia",6,,Classification of EEG signals,Clinical,Epilepsy,TBD,Improve State of the Art,Use WNN (Wavelet NN) for Epilepsy,"Ongoing EEG recording, with and without seizures.",None,,"N/M
(see dataset info)",No,Seizures,Bonn University,Public,5,1,173.61,3 (sets) x 100 x 23.6s,Offline,,None,No,"Wavelet
(6 decomposition levels)",,N/M,,Matlab,NN,,N/M,N/M,Yes,"6
(Wavelet Energy Features)",3,Tangent Sigmoid,N/M,3,"Healthy
Epilepsy Syndrome
Seizure",1,N/M,N/M,"Levenberg-Marquard ??
(TBC)",LR: Levenberg-Marquard Backprop Learning Rule,N/M,Trial and Error,N/M,MSE,Inter,N/M,"Train: 250
Test: 50",,Accuracy,accuracy,N/M,,N/M,94%,N/M,,N/M,N/M,"The most important advantage of the proposed method is the reduction of data size as well indicating and recognizing the main characteristics of signal. Furthermore, it can reduce memory space, shorten pre-processing needs, the network size and increase computation speed for the classification of an EEG signal.",N/M,No,N/A,No,-,,Yannick,[TBD],,Omerhodzic2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sleep stage classification using unsupervised feature learning,2012,"Langkvist, Karlsson & Loutfi",Advanced Artificial Neural Systems,,"Orebro University, Sweden",9,,Classification of EEG signals,Clinical,Sleep,TBD,New Approach: Explore DL & Unsupervised learning for Sleep Stage Scoring,Explore DL & Unsupervised learning for Sleep Stage Scoring,Sleep,Unsupervised learning for sleep stage scoring from raw EEG signal,,"1) N/M
2) Embla Titanium PSG",No,Sleep,"UCDDB;
Internal Recordings",Public,"1) 25
2) 1","1) 1 (out of 2)
2) 8","1) 128
2) 256","1) avg of 6.9h / subject
2) ~60h",,,"1) Notch filter: 50Hz
2) Band-Pass filter: 0.3 - 32Hz
3) Downsampled to 64Hz",No,"Raw EEG for raw-DBN
28 Features for feat-DBN",,N/M,,Matlab,DBN,,N/M,N/M,Yes,"1x256 
(1s @ 256Hz)",2 (200 HU),N/M,N/M,,,"5 classes
(Softmax)",N/M,Unsupervised Greedy Layerwise training,N/M,N/M,N/M,N/M,N/M,RMSE,,25-Fold of Leave-one-out CV,"Train: ~250000 samples
Valid: ~50000 samples
Test: ?",,"Accuracy
F1-Score","accuracy, f1-score","Windows 7, 64-bit, quad-core Intel i5 3.1GHz,  nVIDIA GeForce GTX 470",,"10 min
1h
3h","Mean Accuracy Across Datasets
feat-GOHMM: 63.9 ± 10.8
feat-DBN: 72.2 ± 9.7
raw-DBN: 67.4 ± 12.9

F1-score raw-DBN: [A] 0.69 | [S1] 0.36 | [S2] 0.78 | [SWS] 0.83 | [REM] 0.58","feat-GOHMM vs feat-DBN vs raw-DBN

(all internal, not external comparison)",,,[image of features] It can be observed that the learned features are of various amplitudes and frequencies and some resemble known sleep events such as a K-complex or blink artifacts.,"(1) We also noticed a lower performance if sleep stages were not set to equal sizes in the training set. There was also a high variation in the accuracy between patients, even if they came from the same dataset. (2) It has been suggested for multimodal signals to train a separate DBN for each signal first and then train a top DBN with concatenated data [34]. This not only could improve classification accuracy, but also to single out which signal contains the anomalous signal.",N/M,Yes,Website,No,They also have a paper from 2018. They've continued down the DL-Sleep road!,,Yannick,[TBD],,Langkvist2012
